id,title,year,imdb_id,tmdb_id,tmdb_type,type,source_id
1653322,Whisper,2022,tt6344890,928773,movie,movie,26
1577143,Family Practice,2019,tt8432066,578498,movie,movie,26
1652767,Incarnation,2022,tt13157970,926255,movie,movie,26
1642195,Show Me the Ghost,2021,tt15220262,840526,movie,movie,26
1575291,Chitralahari,2019,tt9165332,590012,movie,movie,26
1549407,The Guest,2019,tt9363208,560707,movie,movie,26
1639774,Help! My In-Laws Are Vampires!,2021,tt11847758,715874,movie,movie,26
1636759,Gump,2021,tt13479414,725133,movie,movie,26
1507172,30 Miles from Nowhere,2018,tt7316576,564082,movie,movie,26
1485496,Exes Baggage,2018,tt8835552,548185,movie,movie,26
1633377,Saving Paradise,2021,tt3982212,820896,movie,movie,26
1479624,Zero Tolerance,2015,tt3727690,273238,movie,movie,26
1628367,Bliss,2021,tt12092584,795410,movie,movie,26
1623453,The Pink Cloud,2021,tt3548874,776490,movie,movie,26
1621041,The House of the Lost on the Cape,2021,tt13404868,760758,movie,movie,26
1619518,Skydog,2020,tt11707848,755401,movie,movie,26
1616582,The Special,2020,tt9118804,728144,movie,movie,26
1592134,The Illegal,2019,tt4908254,644784,movie,movie,26
1583435,The Ascent,2019,tt8439934,614208,movie,movie,26
1575211,Re-Elected,2020,tt9821834,583984,movie,movie,26
1571176,Convoy 48 The War Train,2019,tt9876160,575333,movie,movie,26
1568914,Divide and Conquer: The Story of Roger Ailes,2018,tt6471628,543089,movie,movie,26
1512099,Camp Twilight,2020,tt7230370,565515,movie,movie,26
1471811,Wondrous Boccaccio,2015,tt3596952,314404,movie,movie,26
1491486,The Scoundrels,2018,tt9081774,548669,movie,movie,26
1460157,Unleashed,2015,tt3257610,352917,movie,movie,26
1457496,Vincent N Roxxy,2016,tt3704298,300672,movie,movie,26
1484688,The Unity of Heroes,2018,tt8787116,537328,movie,movie,26
1476543,You Are My Sunshine,2005,tt0479773,112283,movie,movie,26
1434768,Titeuf,2011,tt1757912,61672,movie,movie,26
1455448,Venom,1981,tt0084854,30789,movie,movie,26
1452090,Urbania,2000,tt0182508,77332,movie,movie,26
1446124,A Translator,2019,tt4488744,491317,movie,movie,26
1437522,Tormented,2011,tt1721055,96468,movie,movie,26
1424514,The Trump Prophecy,2018,tt8235296,548887,movie,movie,26
1427227,The Wedding Video,2012,tt2035670,122843,movie,movie,26
1424463,The Truce,1997,tt0117959,30529,movie,movie,26
1420550,The Spider,1958,tt0051570,43115,movie,movie,26
1420372,The Source Family,2013,tt2245223,98064,movie,movie,26
1417593,The Screaming Skull,1958,tt0052169,34078,movie,movie,26
1413580,The Princess and the Pirate,1944,tt0037193,30506,movie,movie,26
1402712,The Legend of Ben Hall,2016,tt3844876,425774,movie,movie,26
1419707,The Slaughter Rule,2002,tt0266971,21801,movie,movie,26
1418198,The Secrets of Jonathan Sperry,2008,tt1070858,39401,movie,movie,26
1416010,The Ring,1927,tt0018328,36056,movie,movie,26
1406395,The Manxman,1929,tt0020142,20213,movie,movie,26
1400172,The Kick,2011,tt2020110,82469,movie,movie,26
1350282,A Hitman in London,2015,tt3120960,323966,movie,movie,26
1394379,The Golden Cane Warrior,2014,tt4235342,311146,movie,movie,26
1392176,The Forest of the Lost Souls,2017,tt4423778,375909,movie,movie,26
1342763,Kids from Shaolin,1984,tt0086301,37030,movie,movie,26
1391289,The Final Inquiry,2007,tt0491720,24365,movie,movie,26
1390327,The Offering,2016,tt3894404,391626,movie,movie,26
1388376,The Dragon Pearl,2011,tt1708534,59447,movie,movie,26
1319597,Remains,2011,tt1870527,84449,movie,movie,26
1384743,The Convent,2000,tt0217331,12724,movie,movie,26
1381267,The Brain,1988,tt0094794,40222,movie,movie,26
1379196,The Best Things in the World,2010,tt1054677,24243,movie,movie,26
1317939,Recovery,2016,tt3685668,421848,movie,movie,26
1379118,The Bermuda Triangle,1978,tt0078417,160816,movie,movie,26
1378191,The Ballad of Gregorio Cortez,1983,tt3551840,218500,movie,movie,26
1374394,Terror's Advocate,2007,tt1032854,22521,movie,movie,26
1354165,Something Wild,1961,tt0055464,82944,movie,movie,26
1278935,Not the Messiah (He's a Very Naughty Boy),2010,tt1616543,38877,movie,movie,26
1353913,Some Voices,2000,tt0218616,83581,movie,movie,26
1353651,Solomon and Gaenor,1999,tt0181830,81517,movie,movie,26
1277470,Nobody's Watching,2017,tt3810810,454449,movie,movie,26
1348022,Silsila,1981,tt0083081,28472,movie,movie,26
1274392,Night Skies,2007,tt0460883,18040,movie,movie,26
1341700,Shadow Puppets,2007,tt0491145,19551,movie,movie,26
1341373,Sgt. Kabukiman N.Y.P.D.,1991,tt0117609,27994,movie,movie,26
1338034,Seeing Other People,2004,tt0362129,32298,movie,movie,26
1250940,Mega Time Squad,2018,tt5758726,521936,movie,movie,26
1336241,Scorned,2013,tt2293750,242033,movie,movie,26
1249429,Maximum Impact,2017,tt4921370,489013,movie,movie,26
1317712,Reborn,2018,tt4902266,542330,movie,movie,26
1230707,Linsanity,2013,tt2359427,159142,movie,movie,26
1300190,Phaedra,1962,tt0056346,48110,movie,movie,26
1225899,Lemon,2017,tt5973364,428585,movie,movie,26
1296572,Passion of Mind,2000,tt0160644,19214,movie,movie,26
1295754,Parks,2017,tt5687380,434218,movie,movie,26
1290910,Our Time Will Come,2017,tt7075594,452400,movie,movie,26
1223974,The Marquis,2011,tt1779824,58858,movie,movie,26
1289500,Oru Adaar Love,2019,tt7387300,505432,movie,movie,26
1270811,Natural Selection,2016,tt3667792,364690,movie,movie,26
1269792,Nanny Cam,2014,tt3725284,314996,movie,tv_movie,26
1204545,Kim Dotcom: Caught in the Web,2017,tt3640710,438471,movie,movie,26
1263229,Muita Calma Nessa Hora,2010,tt1781866,56840,movie,movie,26
1180866,In Like Flynn,2018,tt5303442,534094,movie,movie,26
1262390,Mr. Kaplan,2014,tt2642524,284050,movie,movie,26
1261665,Mountain Top,2017,tt3305388,528755,movie,movie,26
1241376,Madurey,2004,tt0422689,63644,movie,movie,26
1240522,Mad Dog Time,1996,tt0116953,66034,movie,movie,26
1238119,Lucid,2018,tt5564336,513230,movie,movie,26
1230629,Linewatch,2008,tt1047832,15012,movie,movie,26
1157045,Half of a Yellow Sun,2013,tt2215077,209401,movie,movie,26
1221883,Last Resort,2000,tt0258761,31875,movie,movie,26
1153852,Growing Up Smith,2017,tt1105355,426469,movie,movie,26
1219645,Lady of Csejte,2015,tt2947556,325039,movie,movie,26
1143654,Game 6,2006,tt0425055,80919,movie,movie,26
1219342,Ladies in Retirement,1941,tt0033802,42066,movie,movie,26
1128716,Fair Play,2014,tt2199448,282113,movie,movie,26
1206561,Knockout,2011,tt1691453,58448,movie,movie,26
1104920,Dinosaur Island,2014,tt3261302,294093,movie,movie,26
1206534,Knockabout,1979,tt0080166,39901,movie,movie,26
1104522,Dil Hai Tumhaara,2002,tt0328998,175614,movie,movie,26
1184674,Interrogation,2016,tt4497338,414719,movie,movie,26
1181413,In a Dark Place,2006,tt0460435,21794,movie,movie,26
1170601,House of Boys,2009,tt0405022,51935,movie,movie,26
1158272,Hansel and Gretel,1988,tt0093144,72984,movie,movie,26
1156197,Habermann,2010,tt1380799,48487,movie,movie,26
178971,Cold Moon,2016,tt4441098,354125,movie,movie,26
1155129,Guns of the Magnificent Seven,1969,tt0064395,12625,movie,movie,26
1148135,100 Women,2002,tt0265010,20648,movie,movie,26
1139743,Free Men,2011,tt1699185,85741,movie,movie,26
1137410,Forbidden,1932,tt0022905,50072,movie,movie,26
177668,Clearcut,1991,tt0101592,116494,movie,movie,26
172013,Chavela,2017,tt6217664,441188,movie,movie,26
1134137,Fireball,2009,tt1420771,30305,movie,movie,26
161084,Broken Vows,2016,tt3701714,278925,movie,movie,26
153569,Black and White in Color,1976,tt0074972,42238,movie,movie,26
1126908,ExTerminators,2009,tt1209378,25891,movie,movie,26
142097,Ballast,2008,tt1153690,25112,movie,movie,26
1119524,The Hairy Tooth Fairy,2006,tt0458076,36617,movie,movie,26
1114498,Eat With Me,2014,tt2274604,308418,movie,movie,26
136772,Attack of the Killer Donuts,2016,tt4480398,400649,movie,movie,26
175271,Christmas in Wonderland,2007,tt0991150,14094,movie,movie,26
130891,Antboy 3,2016,tt4963830,378932,movie,movie,26
168219,Carve Her Name with Pride,1958,tt0051454,44559,movie,movie,26
160202,Brick Lane,2007,tt0940585,21074,movie,movie,26
157338,Bonehill Road,2017,tt7127700,476131,movie,movie,26
153163,"Black Mama, White Mama",1973,tt0068282,28797,movie,movie,26
152305,Bitch,2017,tt6069264,431867,movie,movie,26
143312,Barbarian Queen,1985,tt0088771,29903,movie,movie,26
140659,Bad Kids of Crestview Academy,2017,tt3349578,426580,movie,movie,26
136761,Attack of the Crab Monsters,1957,tt0050147,26946,movie,movie,26
131607,Apache Rifles,1964,tt0057851,155685,movie,movie,26
128141,And God Said to Cain,1970,tt0064273,77165,movie,movie,26
117983,"After Fall, Winter",2012,tt1986204,83738,movie,movie,26
116465,Adam,2019,tt6316466,486233,movie,movie,26
18623,A Little Bit Zombie,2012,tt1912982,90118,movie,movie,26
3133711,Tomorrow Is Ours,2017,tt7124904,72879,tv,tv_series,26
391062,Paranormal State,2007,tt0785036,14124,tv,tv_series,26
3129294,The Smoking Room,2004,tt0414773,3766,tv,tv_series,26
388231,On Death Row,2012,tt1843894,56988,tv,tv_series,26
374681,The Danny Thomas Show,1953,tt0045410,981,tv,tv_series,26
3113978,Superbook,2011,tt1740717,44931,tv,tv_series,26
319685,Captain Scarlet,2005,tt0408377,13121,tv,tv_series,26
3113845,Super Mario World,1991,tt0167552,26732,tv,tv_series,26
3112094,Stingray,1964,tt0057786,3454,tv,tv_series,26
379993,Monroe,2011,tt1652654,34029,tv,tv_series,26
371071,Tales of Little Women,1987,tt0168283,21618,tv,tv_series,26
4162413,Lies My Babysitter Told,2024,tt26731500,1155123,movie,tv_movie,26
4161183,Consent,2023,tt26672386,1083885,movie,tv_movie,26
4122417,Wildflower,1991,tt0103266,21546,movie,tv_movie,26
472061,Monster High: New Ghoul at School,2010,tt1789846,183443,movie,tv_movie,26
48098,An Amish Murder,2013,tt2234451,159937,movie,tv_movie,26
430605,Dinoshark,2010,tt1545986,35074,movie,tv_movie,26
44078,A Prince for Christmas,2015,tt4648986,369057,movie,tv_movie,26
43865,A Mother's Nightmare,2012,tt2401147,137776,movie,tv_movie,26
43041,A Christmas Kiss II,2014,tt4280430,311093,movie,tv_movie,26
42512,6-Headed Shark Attack,2018,tt8360902,522438,movie,tv_movie,26
548483,El gallo de oro,2023,tt29292474,236086,tv,tv_series,26
51415,Angel Cop,1989,tt0096816,37629,movie,tv_miniseries,26
1760701,The Yin-Yang Master Zero,2024,tt31235903,1201210,movie,movie,26
1746089,Knuckle Girl,2023,tt29253563,1178734,movie,movie,26
1735775,Angela,2023,tt28118695,1147964,movie,movie,26
1731458,Jigen Daisuke,2023,tt28499639,1157049,movie,movie,26
1717447,Waiting for Dali,2023,tt7710588,1091044,movie,movie,26
1708886,SEE HEAR LOVE,2023,tt27881314,1124341,movie,movie,26
1695460,The Sparring Partner,2022,tt21867590,1005251,movie,movie,26
1695162,Eye for an Eye,2022,tt21318724,983311,movie,movie,26
1693732,Qodrat,2022,tt18436986,1026836,movie,movie,26
1690758,Bad City,2022,tt21243618,987507,movie,movie,26
1685058,The Great Indian Family,2023,tt18561736,984092,movie,movie,26
1682610,Kooman,2022,tt17632818,933833,movie,movie,26
1674774,Deep Fear,2022,tt16540514,933415,movie,movie,26
1672316,AE: Apocalypse Earth,2013,tt2756412,197624,movie,movie,26
1670029,The Land That Time Forgot,2009,tt1410205,21260,movie,movie,26
1666010,Animal,2005,tt0437072,10252,movie,movie,26
1648954,River of Fear,2022,tt16106000,888001,movie,movie,26
1647731,How to Please a Woman,2022,tt10530838,894686,movie,movie,26
1645229,Planet Dune,2021,tt15331462,881460,movie,movie,26
1640328,Gods of the Deep,2024,tt13316770,854887,movie,movie,26
1638475,Hannibal Hopkins & Sir Anthony,2021,tt14695214,846652,movie,tv_movie,26
1634862,Pada,2022,tt10375094,828378,movie,movie,26
1631319,Aquarium of the Dead,2021,tt13835046,809929,movie,movie,26
1630995,Nizhal,2021,tt13298992,795729,movie,movie,26
1630727,Dog Years,2021,tt14071882,806950,movie,movie,26
1630062,One,2021,tt11250720,803639,movie,movie,26
1624824,Nezha,2021,tt13767804,781456,movie,movie,26
1623610,My Name Is Pauli Murray,2021,tt11092594,776589,movie,movie,26
1620348,The Grotto,2020,tt13318486,758510,movie,movie,26
1618596,The 100 Candles Game,2020,tt12739994,751394,movie,movie,26
1613383,Penguin,2020,tt11323316,713496,movie,movie,26
1607456,Adventures of a Mathematician,2021,tt6875374,684281,movie,movie,26
1604627,Kotigobba 3,2021,tt8108186,678470,movie,movie,26
1602472,Narco Soldiers,2019,tt10525174,676470,movie,movie,26
1598253,No Place to Hide: The Rehtaeh Parsons Story,2015,tt4569494,337324,movie,movie,26
1597443,Best Summer Ever,2020,tt7543058,665874,movie,movie,26
1593032,Christmas on the Range,2019,tt10808294,648736,movie,movie,26
1592622,The Great War,2019,tt6198246,647063,movie,movie,26
1585091,Chal Mera Putt,2019,tt10623524,617483,movie,movie,26
1578165,The Odds,2019,tt8025310,600892,movie,movie,26
1569638,Colewell,2019,tt9275046,589861,movie,movie,26
1564679,Make Up,2020,tt8362736,584583,movie,movie,26
1563464,Killer Reputation,2019,tt9047382,582571,movie,movie,26
1515632,Christmas Break-In,2018,tt8244578,566494,movie,tv_movie,26
178397,Beside Me,2018,tt7251888,557078,movie,movie,26
167580,Carlinhos & Carlão,2020,tt8137384,515919,movie,movie,26
3193694,LOL: Last One Laughing Netherlands,2023,tt25755694,218529,tv,tv_series,26
4161220,Cul-de-sac,2023,tt26596484,1082850,movie,tv_movie,26
1885289,Late Bloomers,2024,tt21284442,999849,movie,movie,26
1720183,The Bastard Sons,2024,tt15665448,1140738,movie,movie,26
1663422,Classic Albums: Deep Purple - Machine Head,2002,tt0452009,63244,movie,movie,26
1657677,Howling IV: The Original Nightmare,1988,tt0095334,38500,movie,movie,26
1653889,American Dreamer,2022,tt13884444,931461,movie,movie,26
1790934,Deadly Justice,2024,tt30843562,1244617,movie,movie,26
1594557,The Visual Bible - Acts,1994,tt0144740,41991,movie,movie,26
1785667,Earworm,2024,tt21959272,1237000,movie,movie,26
1749076,Mythica: Stormbound,2024,tt24222232,1183999,movie,movie,26
1593934,Dropa,2019,tt1822395,652618,movie,movie,26
1720252,Cinderella's Revenge,2024,tt28087226,1140847,movie,movie,26
1715535,Kill Shot,2023,tt13039008,1134055,movie,movie,26
1679494,Ombatthane Dikku,2022,tt12299992,955421,movie,movie,26
1516559,More Beautiful for Having Been Broken,2020,tt7326320,566656,movie,movie,26
1671848,Fortress,2012,tt1558575,79935,movie,movie,26
1668223,Dead Mary,2007,tt0892047,16208,movie,movie,26
1467708,White Mischief,1987,tt0094317,60041,movie,movie,26
1659244,Amityville: A New Generation,1993,tt0106262,33519,movie,movie,26
1647045,Peçanha Contra o Animal,2021,tt15763012,879163,movie,movie,26
1637905,Beyond the Wasteland,2022,tt10601948,844011,movie,movie,26
1464996,West of Hell,2018,tt4287470,533938,movie,movie,26
1628332,"Sweetie, You Won't Believe It",2020,tt13236334,681880,movie,movie,26
1627371,Unfollower,2021,tt8319290,791135,movie,movie,26
1616732,Ramanaa,2002,tt0378647,78955,movie,movie,26
1457920,Virginia,2010,tt1440379,102639,movie,movie,26
1609303,Banksy Most Wanted,2020,tt11905466,693767,movie,movie,26
1601621,You Die,2018,tt8883660,675568,movie,movie,26
1594377,On The Edge,2020,tt10146208,579875,movie,movie,26
1453477,Valentine Road,2013,tt2577990,159015,movie,movie,26
1593174,To Kill The Dragon,2019,tt9103710,649099,movie,movie,26
1592303,Pirates Down the Street,2020,tt10727214,645290,movie,movie,26
1590662,Night Sweats,2019,tt5432342,638702,movie,movie,26
1588182,White on White,2020,tt9028522,618225,movie,movie,26
1586701,Three Summers,2020,tt10785310,622971,movie,movie,26
1586238,Sivappu Manjal Pachai,2019,tt10334602,596652,movie,movie,26
1585737,The House of Us,2019,tt10713818,575720,movie,movie,26
1445556,Ultraman Geed the Movie: Connect! The Wishes!!,2018,tt7772394,545582,movie,movie,26
1443910,Two Lovers and a Bear,2016,tt4412528,325373,movie,movie,26
1585326,Mister America,2019,tt10579992,612502,movie,movie,26
1583137,Citizens of the World,2020,tt8916728,613614,movie,movie,26
1438746,Trafficked,2017,tt1720621,464733,movie,movie,26
1563229,The Last Champion,2020,tt5689056,582303,movie,movie,26
1557008,Run This Town,2020,tt7596680,576682,movie,movie,26
1396829,The Heretics,2017,tt6318848,438736,movie,movie,26
1472963,Hospital Massacre,1981,tt0082527,63590,movie,movie,26
1396782,The Hell of '63,2009,tt1156132,35840,movie,movie,26
1467180,Where's the Money,2017,tt5716848,443076,movie,movie,26
1454412,Varuthapadatha Valibar Sangam,2013,tt3215258,219818,movie,movie,26
1421030,The Steam Engines of Oz,2018,tt7701808,527795,movie,movie,26
1407406,The Mighty Celt,2005,tt0410320,20422,movie,movie,26
1393546,The Giant Gila Monster,1959,tt0052846,34077,movie,movie,26
1388816,The Eagle,1925,tt0015772,98477,movie,movie,26
1406383,The Manson Family,1997,tt0118840,34867,movie,movie,26
1400138,The Key,1958,tt0051816,102081,movie,movie,26
1379289,The Betrayed,2008,tt1074191,20055,movie,movie,26
1396899,The Heyday of the Insensitive Bastards,2015,tt4076926,333033,movie,movie,26
1392874,The Gallant Hours,1960,tt0053849,99345,movie,movie,26
1381115,The Boy Downstairs,2018,tt5096846,449848,movie,movie,26
1377670,The Assassination Bureau,1969,tt0064045,69526,movie,movie,26
1351695,Smile,2009,tt1341335,49690,movie,movie,26
1305662,Possessed,2009,tt1535472,56781,movie,movie,26
1351471,Small Faces,1996,tt0114474,42758,movie,movie,26
1340631,Seventeen,2017,tt5584782,434504,movie,movie,26
1288653,Operator,2015,tt3849692,362185,movie,movie,26
1336496,Screwballs,1983,tt0086264,25164,movie,movie,26
1318169,Red Eye,2005,tt0448707,62436,movie,movie,26
1313616,R.O.T.O.R.,1987,tt0098156,31127,movie,movie,26
1309112,Project A-Ko,1986,tt0091794,42025,movie,movie,26
1263317,Mujhse Fraaandship Karoge,2011,tt2057441,78442,movie,movie,26
1301931,Piranha,1995,tt0114137,48374,movie,tv_movie,26
1296044,Haunting on Fraternity Row,2018,tt6089358,551608,movie,movie,26
1296023,Parts Per Billion,2014,tt2495104,270654,movie,movie,26
1278634,Nostradamus,1994,tt0110689,48485,movie,movie,26
1276939,No Stranger Than Love,2015,tt2998406,243752,movie,movie,26
1254324,Micki + Maude,1984,tt0087718,42094,movie,movie,26
1272457,Child of Satan,2018,tt2268018,391872,movie,movie,26
1269422,Namiya,2017,tt7645502,494734,movie,movie,26
1196212,Just a Little Chemistry,2015,tt3028418,277387,movie,movie,26
1255777,Mindwarp,1992,tt0100152,45779,movie,movie,26
1186701,Island Zero,2018,tt5566778,457685,movie,movie,26
1252737,Mere Yaar Ki Shaadi Hai,2002,tt0322653,139656,movie,movie,26
1185299,Invasion of the Bee Girls,1973,tt0070222,27084,movie,movie,26
1236224,Love Is Not Perfect,2012,tt2557948,179319,movie,movie,26
1206618,Knuckleball,2018,tt6284256,466174,movie,movie,26
1184549,Interlude In Prague,2017,tt5540194,458759,movie,movie,26
1153323,Greetings,1968,tt0063036,73604,movie,movie,26
1176370,I'm in Love with a Church Girl,2013,tt1618432,207883,movie,movie,26
1150062,Godspeed,2016,tt5952306,411005,movie,movie,26
1139851,Freebird: The Movie,1996,tt0116360,16100,movie,movie,26
1147400,Ghoul,2015,tt3101132,329205,movie,movie,26
1147209,Ghost in the Graveyard,2019,tt7124092,479424,movie,movie,26
1143773,Gamera vs. Zigra,1971,tt0067123,70322,movie,movie,26
1140019,Freeway II: Confessions of a Trickbaby,2000,tt0175536,39927,movie,movie,26
1139533,Frazetta: Painting with Fire,2003,tt0363621,54502,movie,movie,26
1137054,For Love or Money,2019,tt7051624,542968,movie,movie,26
1127210,Exit Speed,2008,tt1042497,17144,movie,movie,26
1139072,Francesco,1989,tt0097383,84981,movie,movie,26
1125868,Eva Doesn't Sleep,2015,tt2953182,354288,movie,movie,26
1120494,Electric Shadows,2005,tt0424273,26137,movie,movie,26
179626,Combat Shock,1986,tt0090866,26558,movie,movie,26
1110807,Dreamchild,1985,tt0089052,42034,movie,movie,26
1105279,Dirty Weekend,2015,tt3194590,333344,movie,movie,26
168169,Cartels,2017,tt4949290,412678,movie,movie,26
164897,Caffeine,2007,tt0460732,18654,movie,movie,26
1105128,Dirtbag: The Legend of Fred Beckey,2017,tt6861980,458725,movie,movie,26
191754,Dating the Enemy,1996,tt0116036,16197,movie,movie,26
184613,Million Dollar Crocodile,2012,tt2354196,115738,movie,movie,26
144084,Basmati Blues,2017,tt1131728,271715,movie,movie,26
179021,Cold Sweat,1970,tt0066970,42358,movie,movie,26
175206,Christmas Mail,2010,tt1663628,76706,movie,movie,26
174091,"China 9, Liberty 37",1978,tt0077327,22396,movie,movie,26
166572,Cannibal Women in the Avocado Jungle of Death,1989,tt0094834,26369,movie,movie,26
164581,CT Fletcher: My Magnificent Obsession,2015,tt4939436,360109,movie,movie,26
159708,Breaker! Breaker!,1977,tt0075783,19108,movie,movie,26
158520,Billy and Buddy,2013,tt2538654,168615,movie,movie,26
136794,Attack on Darfur,2009,tt1236471,46217,movie,movie,26
157685,Boonie Bears: The Big Shrink,2018,tt8028526,529426,movie,movie,26
157038,The Bolshoi,2016,tt6278008,437941,movie,movie,26
150659,Big Bad Mama,1974,tt0071216,45186,movie,movie,26
149079,Beyond Beyond,2014,tt3480110,257951,movie,movie,26
127115,An Englishman in New York,2009,tt0997057,34937,movie,movie,26
125970,American Yakuza,1993,tt0109099,36909,movie,movie,26
122768,All Through the House,2015,tt4278962,373048,movie,movie,26
121750,Alias Jesse James,1959,tt0052545,39318,movie,movie,26
118456,Against the Night,2017,tt7138894,512926,movie,movie,26
118627,Agent Mr Chan,2018,tt7759626,502453,movie,movie,26
115440,Absolute Deception,2013,tt2179226,199556,movie,movie,26
111951,A Town Like Alice,1956,tt0049871,88558,movie,movie,26
1828,10 Days in a Madhouse,2015,tt3453052,345003,movie,movie,26
3213002,The Lonely Warrior,2023,tt29363617,241206,tv,tv_series,26
3190835,Mujeres asesinas,2022,tt23159124,213834,tv,tv_series,26
3199856,Barrabrava,2023,tt27723333,228963,tv,tv_miniseries,26
3195538,SisterS,2023,tt20887486,223572,tv,tv_series,26
3193891,The Head of Joaquín Murrieta,2023,tt15383758,135502,tv,tv_series,26
3184863,The World of Fantasy,2021,tt13788320,116303,tv,tv_series,26
3181133,She Jian Shang De Xin Tiao,2022,tt11569654,113756,tv,tv_series,26
3176771,The Legend of Xiao Chuo,2020,tt12611212,112542,tv,tv_series,26
3176505,The Presidents,2005,tt0447374,33261,tv,tv_series,26
3173858,September Mornings,2021,tt14532744,118102,tv,tv_series,26
3171640,Jiu Liu Overlord,2020,tt10742214,111993,tv,tv_series,26
3167287,Black Fox,2019,tt8816016,609202,movie,movie,26
3163529,My Girlfriend Is Shobitch,2017,tt8644562,74083,tv,tv_series,26
3168419,Wild and Free,2020,tt11160690,100895,tv,tv_series,26
3154058,A Witch's Love,2014,tt3718908,63022,tv,tv_series,26
3131221,The Wiggles,1993,tt0454656,34921,tv,tv_series,26
3124686,The Killing Season,2016,tt6064676,68505,tv,tv_series,26
3150835,An Unknown Enemy,2018,tt8946436,82297,tv,tv_series,26
3128698,The Sandbaggers,1978,tt0077078,11975,tv,tv_series,26
3120834,The Contender,2005,tt0416359,2825,tv,tv_series,26
399325,Remedy,2014,tt3182934,62073,tv,tv_series,26
393931,Pointless Celebrities,2010,tt2267661,61781,tv,tv_series,26
342583,Flipper,1995,tt0111964,6223,tv,tv_series,26
373475,M.I.High,2007,tt0943690,6513,tv,tv_series,26
351340,Hearts Afire,1992,tt0103437,2779,tv,tv_series,26
332845,Doctor Finlay,1993,tt0108747,7586,tv,tv_series,26
330917,Devilman Lady,1998,tt0409548,45610,tv,tv_series,26
329427,Death Valley Days,1952,tt0044259,11376,tv,tv_series,26
326905,Cyborg 009: The Cyborg Soldier,2001,tt0372650,69113,tv,tv_series,26
324197,Comicstaan,2018,tt7336778,80813,tv,tv_series,26
322978,Clash of the Gods,2009,tt1484577,30898,tv,tv_miniseries,26
4128977,The Spider's Web: Britain's Second Empire,2017,tt6483026,561905,movie,tv_movie,26
485125,Puppet Master vs Demonic Toys,2004,tt0431340,26962,movie,tv_movie,26
4159774,May the Best Wedding Win,2023,tt22074482,1024601,movie,tv_movie,26
484700,Project: ALF,1996,tt0117397,10960,movie,tv_movie,26
4155369,Pat and Margaret,1994,tt0124829,211211,movie,tv_movie,26
456582,The Gambler,1980,tt0080993,44789,movie,tv_movie,26
454092,Jodi Arias: Dirty Little Secret,2013,tt2787002,198200,movie,tv_movie,26
4121922,Whitney,2015,tt3750942,319096,movie,tv_movie,26
418422,Chaos on the Bridge,2014,tt2880448,347497,movie,tv_movie,26
47565,Amanda Knox,2011,tt1783413,58105,movie,tv_movie,26
4102389,The Canterville Ghost,1996,tt0115820,48358,movie,tv_movie,26
431090,Doc West,2009,tt1282147,39807,movie,tv_movie,26
43195,A Day Late and a Dollar Short,2014,tt3353690,266313,movie,tv_movie,26
516045,"Saimdang, Bitui Ilgi",2017,tt5220316,67050,tv,tv_miniseries,26
527102,George Carlin: Playin' with Your Head,1986,tt0199554,34163,movie,tv_special,26
544263,Thus Spoke Kishibe Rohan,2020,tt13280486,112752,tv,tv_miniseries,26
1791059,Ooru Peru Bhairavakona,2024,tt15457802,1030109,movie,movie,26
1754485,Bhagavanth Kesari,2023,tt21810110,979669,movie,movie,26
1692780,Devil's Workshop,2022,tt12444934,1023086,movie,movie,26
1687932,Bleeding Love,2024,tt15678810,1000780,movie,movie,26
1686631,Bullet Proof,2022,tt10198564,993145,movie,movie,26
1679924,Out of the Darkness,2022,tt18935954,957176,movie,movie,26
1668180,Walking Tall: The Payback,2007,tt0804550,15066,movie,movie,26
1650275,Torn Hearts,2022,tt15053518,852830,movie,movie,26
1647631,Devil,2023,tt14989988,894200,movie,movie,26
1641124,Paagal,2021,tt11987082,859946,movie,movie,26
1631408,Kala,2021,tt12687276,810190,movie,movie,26
1630495,Roberrt,2021,tt10883302,673779,movie,movie,26
1628731,Thankam,2023,tt11086194,797186,movie,movie,26
1624216,Pagalpanti,2019,tt9495690,649487,movie,movie,26
1622536,Motherly,2022,tt11464730,768447,movie,movie,26
1621969,Middle Class Melodies,2020,tt13242960,765718,movie,movie,26
1613576,Undergods,2020,tt8043434,714273,movie,movie,26
1607250,The Fatal Raid,2019,tt10619512,608845,movie,movie,26
1597529,Fine Lines,2019,tt10826186,666061,movie,movie,26
1590401,The Devil to Pay,2020,tt7631568,637620,movie,movie,26
1588930,The Legend of La Llorona,2022,tt7267498,631947,movie,movie,26
1585428,Ella Bella Bingo,2020,tt9537888,619918,movie,movie,26
1579843,Deus,2022,tt8980128,604571,movie,movie,26
1579218,Ishq,2019,tt9448332,603340,movie,movie,26
1561884,Homebound,2022,tt4788734,484907,movie,movie,26
1546329,Darkness Falls,2020,tt6647564,534928,movie,movie,26
1515622,Holy Lands,2019,tt6383494,550958,movie,movie,26
2689563,Yatra,2019,tt3996396,521714,movie,movie,26
392486,Pete the Cat,2017,tt6148744,82235,tv,tv_series,26
4150591,Good Luck and Good Hunting,2020,tt11429306,777236,movie,tv_movie,26
4110094,The Snowy Day,2016,tt6186164,429809,movie,tv_movie,26
538204,Mind the Malhotras,2019,tt9359492,89779,tv,tv_miniseries,26
1673979,Howard Lovecraft and the Kingdom of Madness,2018,tt9055114,566611,movie,movie,26
